file	year	Borough	Condition of Building (Observation)	Condo/Coop Status	Monthly Contract Rent	Most Recent Place Householder Lived For 6 Months or More	New Control Status Recode	Number of Bedrooms	Number of Rooms	Number of Units in Building	Program Status Input	Sequence Number (Household)	Sub-borough Area	Tenure (1)	Tenure (2)	Year Householder Moved into Unit Recode
uf_14_occ_web_b.txt	2014	Queens	Sound	Unknown	01400	Brooklyn	Stabilized post 1947	No bedroom	1 rooms	100 units or more	  	452649	02	N/A (renter)	Pay cash rent	2012 or later
uf_14_occ_web_b.txt	2014	Queens	Sound	No	01150	Queens	Stabilized post 1947	2 bedrooms	4 rooms	50 to 99 units	  	020787	02	N/A (renter)	Pay cash rent	1970-1979
uf_14_occ_web_b.txt	2014	Queens	Sound	No	Not applicable (occupied rent free or owner occupied)	Queens	Stabilized pre 1947	2 bedrooms	4 rooms	20 to 49 units	  	478038	02	N/A (renter)	Occupy rent free	2012 or later
uf_14_occ_web_b.txt	2014	Queens	Sound	No	00550	24	Stabilized pre 1947	2 bedrooms	4 rooms	50 to 99 units	  	267925	02	N/A (renter)	Pay cash rent	2012 or later
uf_14_occ_web_b.txt	2014	Queens	Sound	No	01300	Central America, South America 15=Canada	Stabilized pre 1947	2 bedrooms	4 rooms	6 to 9 units	  	724270	02	N/A (renter)	Pay cash rent	2006-2008
uf_14_occ_web_b.txt	2014	Queens	Sound	No	00250	Queens	Stabilized pre 1947	1 bedrooms	3 rooms	50 to 99 units	  	804297	02	N/A (renter)	Pay cash rent	1995-1999
uf_14_occ_web_b.txt	2014	Queens	Sound	No	01485	Other unit in same building	Stabilized pre 1947	3 bedrooms	5 rooms	6 to 9 units	  	408327	02	N/A (renter)	Pay cash rent	2006-2008
uf_14_occ_web_b.txt	2014	Queens	Sound	No	01350	Not reported	Stabilized pre 1947	1 bedrooms	4 rooms	6 to 9 units	  	510812	02	N/A (renter)	Pay cash rent	2003-2005
uf_14_occ_web_b.txt	2014	Queens	Sound	No	01300	Queens	Stabilized pre 1947	2 bedrooms	4 rooms	6 to 9 units	  	068881	02	N/A (renter)	Pay cash rent	2009-2011
uf_14_occ_web_b.txt	2014	Queens	Sound	No	01400	Not reported	Stabilized pre 1947	2 bedrooms	5 rooms	6 to 9 units	  	041047	02	N/A (renter)	Pay cash rent	2009-2011
uf_14_occ_web_b.txt	2014	Queens	Sound	No	01377	Queens	Stabilized pre 1947	1 bedrooms	2 rooms	50 to 99 units	  	228740	02	N/A (renter)	Pay cash rent	2009-2011
uf_14_occ_web_b.txt	2014	Queens	Sound	No	01490	Manhattan	Stabilized pre 1947	1 bedrooms	2 rooms	50 to 99 units	  	359432	02	N/A (renter)	Pay cash rent	2012 or later
uf_14_occ_web_b.txt	2014	Queens	Sound	No	01720	Queens	Stabilized pre 1947	1 bedrooms	3 rooms	50 to 99 units	  	928771	02	N/A (renter)	Pay cash rent	2009-2011
uf_14_occ_web_b.txt	2014	Queens	Sound	No	00950	Queens	Stabilized pre 1947	1 bedrooms	2 rooms	50 to 99 units	  	277614	02	N/A (renter)	Pay cash rent	1990-1994
uf_14_occ_web_b.txt	2014	Queens	Sound	No	01800	Other state	Stabilized pre 1947	1 bedrooms	3 rooms	6 to 9 units	  	073785	02	N/A (renter)	Pay cash rent	2009-2011
uf_14_occ_web_b.txt	2014	Queens	Sound	No	01400	Not reported	Stabilized pre 1947	1 bedrooms	3 rooms	6 to 9 units	  	057876	02	N/A (renter)	Pay cash rent	2000-2002
uf_14_occ_web_b.txt	2014	Queens	Sound	No	01800	Brooklyn	Stabilized pre 1947	1 bedrooms	3 rooms	50 to 99 units	  	067034	02	N/A (renter)	Pay cash rent	2012 or later
uf_14_occ_web_b.txt	2014	Queens	Sound	No	01700	Manhattan	Stabilized pre 1947	1 bedrooms	2 rooms	20 to 49 units	  	054675	02	N/A (renter)	Pay cash rent	2012 or later
uf_14_occ_web_b.txt	2014	Queens	Sound	No	01505	Queens	Stabilized pre 1947	1 bedrooms	3 rooms	50 to 99 units	  	842287	02	N/A (renter)	Pay cash rent	2003-2005
uf_14_occ_web_b.txt	2014	Queens	Sound	Unknown	01750	Queens	Stabilized pre 1947	1 bedrooms	3 rooms	50 to 99 units	  	823210	02	N/A (renter)	Pay cash rent	2012 or later
uf_14_occ_web_b.txt	2014	Queens	Sound	No	01200	Queens	Controlled	1 bedrooms	3 rooms	50 to 99 units	  	047942	02	N/A (renter)	Pay cash rent	1969 or earlier
uf_14_occ_web_b.txt	2014	Queens	Sound	No	00885	Queens	Stabilized pre 1947	1 bedrooms	3 rooms	50 to 99 units	  	755027	02	N/A (renter)	Pay cash rent	1995-1999
uf_14_occ_web_b.txt	2014	Queens	Sound	No	01108	Caribbean (other than Puerto Rico or Dom. Rep.) 13=Mexico	Stabilized pre 1947	2 bedrooms	4 rooms	50 to 99 units	  	925942	02	N/A (renter)	Pay cash rent	1969 or earlier
uf_14_occ_web_b.txt	2014	Queens	Sound	No	01140	Manhattan	Stabilized pre 1947	1 bedrooms	2 rooms	50 to 99 units	  	981774	02	N/A (renter)	Pay cash rent	1990-1994
uf_14_occ_web_b.txt	2014	Queens	Sound	No	01700	Queens	Other rental	2 bedrooms	4 rooms	3 units	  	797939	02	N/A (renter)	Pay cash rent	2006-2008
uf_14_occ_web_b.txt	2014	Queens	Sound	No	Not applicable (occupied rent free or owner occupied)	Queens	Owner occupied conventional	1 bedrooms	3 rooms	2 units without business	  	407477	02	Owned or being bought	Not applicable (owner occupied)	2009-2011
uf_14_occ_web_b.txt	2014	Queens	Sound	No	01200	Not reported	Stabilized pre 1947	1 bedrooms	2 rooms	6 to 9 units	  	640241	02	N/A (renter)	Pay cash rent	2012 or later
uf_14_occ_web_b.txt	2014	Queens	Sound	No	01300	Not reported	Stabilized pre 1947	2 bedrooms	3 rooms	6 to 9 units	  	607689	02	N/A (renter)	Pay cash rent	2000-2002
uf_14_occ_web_b.txt	2014	Queens	Sound	No	01200	Queens	Stabilized pre 1947	2 bedrooms	4 rooms	6 to 9 units	  	890631	02	N/A (renter)	Pay cash rent	2000-2002
uf_14_occ_web_b.txt	2014	Queens	Sound	No	01296	Queens	Stabilized pre 1947	2 bedrooms	4 rooms	6 to 9 units	  	313533	02	N/A (renter)	Pay cash rent	2009-2011
uf_14_occ_web_b.txt	2014	Queens	Sound	No	01225	Not reported	Stabilized pre 1947	1 bedrooms	3 rooms	50 to 99 units	  	555772	02	N/A (renter)	Pay cash rent	2000-2002
uf_14_occ_web_b.txt	2014	Queens	Sound	No	01300	Pakistan, Bangladesh	Stabilized pre 1947	1 bedrooms	3 rooms	50 to 99 units	  	171814	02	N/A (renter)	Pay cash rent	2006-2008
uf_14_occ_web_b.txt	2014	Queens	Sound	No	01400	Pakistan, Bangladesh	Stabilized pre 1947	2 bedrooms	4 rooms	50 to 99 units	  	856296	02	N/A (renter)	Pay cash rent	1995-1999
uf_14_occ_web_b.txt	2014	Queens	Sound	No	01100	Bronx	Stabilized pre 1947	1 bedrooms	2 rooms	100 units or more	  	624948	02	N/A (renter)	Pay cash rent	2009-2011
uf_14_occ_web_b.txt	2014	Queens	Sound	No	01379	NY, NJ, Connecticut	Stabilized pre 1947	2 bedrooms	4 rooms	6 to 9 units	  	954125	02	N/A (renter)	Pay cash rent	2009-2011
uf_14_occ_web_b.txt	2014	Queens	Sound	No	01100	Europe	Stabilized pre 1947	1 bedrooms	2 rooms	6 to 9 units	  	891220	02	N/A (renter)	Pay cash rent	2009-2011
uf_14_occ_web_b.txt	2014	Queens	Sound	No	00840	Queens	Stabilized pre 1947	2 bedrooms	3 rooms	6 to 9 units	  	991569	02	N/A (renter)	Pay cash rent	1970-1979
uf_14_occ_web_b.txt	2014	Queens	Sound	No	01300	Not reported	Stabilized pre 1947	2 bedrooms	4 rooms	6 to 9 units	  	578785	02	N/A (renter)	Pay cash rent	2009-2011
uf_14_occ_web_b.txt	2014	Queens	Sound	No	01200	Queens	Stabilized pre 1947	1 bedrooms	3 rooms	20 to 49 units	  	165109	02	N/A (renter)	Pay cash rent	1995-1999
uf_14_occ_web_b.txt	2014	Queens	Sound	No	01000	Queens	Stabilized pre 1947	No bedroom	2 rooms	20 to 49 units	  	375911	02	N/A (renter)	Pay cash rent	2012 or later
uf_14_occ_web_b.txt	2014	Queens	Sound	No	01750	Queens	Stabilized pre 1947	2 bedrooms	4 rooms	20 to 49 units	  	209806	02	N/A (renter)	Pay cash rent	2012 or later
uf_14_occ_web_b.txt	2014	Queens	Sound	No	01279	Queens	Stabilized pre 1947	2 bedrooms	4 rooms	100 units or more	  	888520	02	N/A (renter)	Pay cash rent	1990-1994
uf_14_occ_web_b.txt	2014	Queens	Sound	No	01000	Not reported	Stabilized pre 1947	1 bedrooms	2 rooms	6 to 9 units	  	195010	02	N/A (renter)	Pay cash rent	2006-2008
uf_14_occ_web_b.txt	2014	Queens	Sound	No	00925	Queens	Stabilized pre 1947	No bedroom	1 rooms	6 to 9 units	  	782885	02	N/A (renter)	Pay cash rent	2012 or later
uf_14_occ_web_b.txt	2014	Queens	Sound	No	01400	Always lived in this unit	Stabilized pre 1947	1 bedrooms	3 rooms	6 to 9 units	  	641505	02	N/A (renter)	Pay cash rent	1970-1979
uf_14_occ_web_b.txt	2014	Queens	Sound	Unknown	01400	Queens	Stabilized pre 1947	1 bedrooms	3 rooms	6 to 9 units	  	165184	02	N/A (renter)	Pay cash rent	2012 or later
uf_14_occ_web_b.txt	2014	Queens	Sound	Coop	Not applicable (occupied rent free or owner occupied)	Queens	Owner occupied private cooperative	3 bedrooms	5 rooms	20 to 49 units	  	330041	03	Owned or being bought	Not applicable (owner occupied)	1995-1999
uf_14_occ_web_b.txt	2014	Queens	Sound	Coop	Not applicable (occupied rent free or owner occupied)	Queens	Owner occupied private cooperative	1 bedrooms	3 rooms	50 to 99 units	  	265165	03	Owned or being bought	Not applicable (owner occupied)	2003-2005
uf_14_occ_web_b.txt	2014	Queens	Sound	Coop	Not applicable (occupied rent free or owner occupied)	Always lived in this unit	Owner occupied private cooperative	2 bedrooms	4 rooms	50 to 99 units	  	538346	03	Owned or being bought	Not applicable (owner occupied)	2003-2005
uf_14_occ_web_b.txt	2014	Queens	Sound	Coop	Not applicable (occupied rent free or owner occupied)	Brooklyn	Owner occupied private cooperative	2 bedrooms	4 rooms	50 to 99 units	  	348068	03	Owned or being bought	Not applicable (owner occupied)	2006-2008
uf_14_occ_web_b.txt	2014	Queens	Sound	Coop	Not applicable (occupied rent free or owner occupied)	Queens	Owner occupied private cooperative	1 bedrooms	3 rooms	50 to 99 units	  	886280	03	Owned or being bought	Not applicable (owner occupied)	1985-1989
uf_14_occ_web_b.txt	2014	Queens	Sound	Condo	Not applicable (occupied rent free or owner occupied)	Manhattan	Owner occupied condo	1 bedrooms	2 rooms	50 to 99 units	  	452241	03	Owned or being bought	Not applicable (owner occupied)	1969 or earlier
uf_14_occ_web_b.txt	2014	Queens	Sound	Coop	Not applicable (occupied rent free or owner occupied)	Queens	Owner occupied private cooperative	1 bedrooms	3 rooms	50 to 99 units	  	527015	03	Owned or being bought	Not applicable (owner occupied)	2000-2002
uf_14_occ_web_b.txt	2014	Queens	Sound	Coop	Not applicable (occupied rent free or owner occupied)	Not reported	Owner occupied private cooperative	2 bedrooms	3 rooms	6 to 9 units	  	696712	03	Owned or being bought	Not applicable (owner occupied)	1990-1994
uf_14_occ_web_b.txt	2014	Queens	Sound	Coop	Not applicable (occupied rent free or owner occupied)	Not reported	Owner occupied private cooperative	1 bedrooms	3 rooms	50 to 99 units	  	669672	03	Owned or being bought	Not applicable (owner occupied)	2003-2005
uf_14_occ_web_b.txt	2014	Queens	Sound	Coop	Not applicable (occupied rent free or owner occupied)	18	Owner occupied private cooperative	2 bedrooms	5 rooms	20 to 49 units	  	187702	03	Owned or being bought	Not applicable (owner occupied)	2009-2011
uf_14_occ_web_b.txt	2014	Queens	Sound	Coop	Not applicable (occupied rent free or owner occupied)	Queens	Owner occupied private cooperative	2 bedrooms	3 rooms	50 to 99 units	  	594044	03	Owned or being bought	Not applicable (owner occupied)	1970-1979
uf_14_occ_web_b.txt	2014	Queens	Sound	Coop	Not applicable (occupied rent free or owner occupied)	Queens	Owner occupied private cooperative	1 bedrooms	3 rooms	50 to 99 units	  	893464	03	Owned or being bought	Not applicable (owner occupied)	2000-2002
uf_14_occ_web_b.txt	2014	Queens	Sound	Coop	Not applicable (occupied rent free or owner occupied)	Other state	Owner occupied private cooperative	2 bedrooms	4 rooms	50 to 99 units	  	714553	03	Owned or being bought	Not applicable (owner occupied)	1970-1979
uf_14_occ_web_b.txt	2014	Queens	Sound	Coop	Not applicable (occupied rent free or owner occupied)	Queens	Owner occupied private cooperative	1 bedrooms	4 rooms	20 to 49 units	  	261491	03	Owned or being bought	Not applicable (owner occupied)	2003-2005
uf_14_occ_web_b.txt	2014	Queens	Sound	Coop	Not applicable (occupied rent free or owner occupied)	Queens	Owner occupied private cooperative	2 bedrooms	4 rooms	50 to 99 units	  	549680	03	Owned or being bought	Not applicable (owner occupied)	2006-2008
uf_14_occ_web_b.txt	2014	Queens	Sound	Coop	Not applicable (occupied rent free or owner occupied)	Queens	Owner occupied private cooperative	2 bedrooms	4 rooms	50 to 99 units	  	135735	03	Owned or being bought	Not applicable (owner occupied)	2000-2002
uf_14_occ_web_b.txt	2014	Queens	Sound	Coop	Not applicable (occupied rent free or owner occupied)	Queens	Owner occupied private cooperative	3 bedrooms	5 rooms	20 to 49 units	  	769759	03	Owned or being bought	Not applicable (owner occupied)	1970-1979
uf_14_occ_web_b.txt	2014	Queens	Sound	Coop	Not applicable (occupied rent free or owner occupied)	Brooklyn	Owner occupied private cooperative	3 bedrooms	5 rooms	50 to 99 units	  	963996	03	Owned or being bought	Not applicable (owner occupied)	1990-1994
uf_14_occ_web_b.txt	2014	Queens	Sound	Coop	Not applicable (occupied rent free or owner occupied)	Brooklyn	Owner occupied private cooperative	1 bedrooms	3 rooms	100 units or more	  	201022	03	Owned or being bought	Not applicable (owner occupied)	2000-2002
uf_14_occ_web_b.txt	2014	Queens	Sound	Coop	Not applicable (occupied rent free or owner occupied)	NY, NJ, Connecticut	Owner occupied private cooperative	2 bedrooms	4 rooms	100 units or more	  	321814	03	Owned or being bought	Not applicable (owner occupied)	1995-1999
uf_14_occ_web_b.txt	2014	Queens	Sound	Coop	01200	Queens	Stabilized pre 1947	1 bedrooms	2 rooms	50 to 99 units	  	005679	03	N/A (renter)	Pay cash rent	1970-1979
uf_14_occ_web_b.txt	2014	Queens	Sound	Coop	01400	Queens	Other rental	1 bedrooms	3 rooms	50 to 99 units	  	427838	03	N/A (renter)	Pay cash rent	2012 or later
uf_14_occ_web_b.txt	2014	Queens	Sound	Coop	Not applicable (occupied rent free or owner occupied)	Brooklyn	Owner occupied private cooperative	2 bedrooms	3 rooms	50 to 99 units	  	001176	03	Owned or being bought	Not applicable (owner occupied)	2006-2008
uf_14_occ_web_b.txt	2014	Queens	Sound	Coop	00850	Queens	Stabilized pre 1947	1 bedrooms	2 rooms	50 to 99 units	  	066582	03	N/A (renter)	Pay cash rent	2009-2011
uf_14_occ_web_b.txt	2014	Queens	Not Reported	No	Not applicable (occupied rent free or owner occupied)	Queens	Owner occupied conventional	3 bedrooms	6 rooms	1 unit without business	  	300039	03	Owned or being bought	Not applicable (owner occupied)	2003-2005
uf_14_occ_web_b.txt	2014	Queens	Sound	No	01500	Queens	Other rental	1 bedrooms	3 rooms	1 unit without business	  	718981	03	N/A (renter)	Pay cash rent	2003-2005
uf_14_occ_web_b.txt	2014	Queens	Sound	No	00700	Queens	Other rental	No bedroom	1 rooms	2 units without business	  	775229	03	N/A (renter)	Pay cash rent	2009-2011
uf_14_occ_web_b.txt	2014	Queens	Sound	No	Not applicable (occupied rent free or owner occupied)	Queens	Owner occupied conventional	3 bedrooms	4 rooms	1 unit without business	  	927296	03	Owned or being bought	Not applicable (owner occupied)	2006-2008
uf_14_occ_web_b.txt	2014	Queens	Sound	No	Not applicable (occupied rent free or owner occupied)	NY, NJ, Connecticut	Owner occupied conventional	3 bedrooms	5 rooms	1 unit without business	  	578236	03	Owned or being bought	Not applicable (owner occupied)	2003-2005
uf_14_occ_web_b.txt	2014	Queens	Sound	No	Not applicable (occupied rent free or owner occupied)	Queens	Owner occupied conventional	3 bedrooms	5 rooms	1 unit without business	  	480143	03	Owned or being bought	Not applicable (owner occupied)	2006-2008
uf_14_occ_web_b.txt	2014	Queens	Sound	No	02000	Queens	Other rental	2 bedrooms	3 rooms	2 units without business	  	641251	03	N/A (renter)	Pay cash rent	2006-2008
uf_14_occ_web_b.txt	2014	Queens	Sound	No	Not applicable (occupied rent free or owner occupied)	Queens	Owner occupied conventional	4 bedrooms	6 rooms	1 unit without business	  	644920	03	Owned or being bought	Not applicable (owner occupied)	1990-1994
uf_14_occ_web_b.txt	2014	Queens	Sound	No	Not applicable (occupied rent free or owner occupied)	Manhattan	Owner occupied conventional	3 bedrooms	6 rooms	1 unit without business	  	811594	03	Owned or being bought	Not applicable (owner occupied)	1969 or earlier
uf_14_occ_web_b.txt	2014	Queens	Sound	No	Not applicable (occupied rent free or owner occupied)	NY, NJ, Connecticut	Owner occupied conventional	2 bedrooms	5 rooms	1 unit without business	  	187367	03	Owned or being bought	Not applicable (owner occupied)	2006-2008
uf_14_occ_web_b.txt	2014	Queens	Sound	No	Not applicable (occupied rent free or owner occupied)	Queens	Owner occupied conventional	3 bedrooms	5 rooms	3 units	  	658191	03	Owned or being bought	Not applicable (owner occupied)	1990-1994
uf_14_occ_web_b.txt	2014	Queens	Sound	No	01200	Queens	Other rental	2 bedrooms	5 rooms	3 units	  	580676	03	N/A (renter)	Pay cash rent	1990-1994
uf_14_occ_web_b.txt	2014	Queens	Sound	No	Not applicable (occupied rent free or owner occupied)	Queens	Other rental	3 bedrooms	5 rooms	3 units	  	870627	03	N/A (renter)	Occupy rent free	1990-1994
uf_14_occ_web_b.txt	2014	Queens	Sound	No	Not applicable (occupied rent free or owner occupied)	Queens	Owner occupied conventional	3 bedrooms	5 rooms	1 unit without business	  	165514	03	Owned or being bought	Not applicable (owner occupied)	2012 or later
uf_14_occ_web_b.txt	2014	Queens	Sound	No	01400	Queens	Other rental	2 bedrooms	4 rooms	2 units without business	  	642923	03	N/A (renter)	Pay cash rent	2009-2011
uf_14_occ_web_b.txt	2014	Queens	Sound	No	01450	Queens	Other rental	2 bedrooms	3 rooms	2 units without business	  	343508	03	N/A (renter)	Pay cash rent	2009-2011
uf_14_occ_web_b.txt	2014	Queens	Sound	No	01000	Queens	Other rental	1 bedrooms	3 rooms	3 units	  	769339	03	N/A (renter)	Pay cash rent	2006-2008
uf_14_occ_web_b.txt	2014	Queens	Sound	No	01200	Queens	Stabilized pre 1947	2 bedrooms	3 rooms	50 to 99 units	  	121467	03	N/A (renter)	Pay cash rent	2009-2011
uf_14_occ_web_b.txt	2014	Queens	Sound	No	01148	Queens	Stabilized pre 1947	1 bedrooms	3 rooms	100 units or more	  	294320	03	N/A (renter)	Pay cash rent	2009-2011
uf_14_occ_web_b.txt	2014	Queens	Sound	No	01835	Other state	Stabilized pre 1947	2 bedrooms	5 rooms	50 to 99 units	  	431716	03	N/A (renter)	Pay cash rent	2012 or later
uf_14_occ_web_b.txt	2014	Queens	Sound	No	00979	Queens	Controlled	2 bedrooms	4 rooms	50 to 99 units	  	213478	03	N/A (renter)	Pay cash rent	1995-1999
uf_14_occ_web_b.txt	2014	Queens	Sound	Coop	01325	Always lived in this unit	Stabilized pre 1947	1 bedrooms	4 rooms	50 to 99 units	  	548573	03	N/A (renter)	Pay cash rent	1995-1999
uf_14_occ_web_b.txt	2014	Queens	Sound	No	01350	Queens	Stabilized pre 1947	2 bedrooms	4 rooms	20 to 49 units	  	325016	03	N/A (renter)	Pay cash rent	2012 or later
uf_14_occ_web_b.txt	2014	Queens	Sound	Coop	Not applicable (occupied rent free or owner occupied)	Queens	Stabilized pre 1947	2 bedrooms	4 rooms	50 to 99 units	  	422344	03	N/A (renter)	Occupy rent free	2009-2011
uf_14_occ_web_b.txt	2014	Queens	Sound	Coop	01400	Queens	Stabilized pre 1947	1 bedrooms	3 rooms	50 to 99 units	  	712191	03	N/A (renter)	Pay cash rent	2006-2008
uf_14_occ_web_b.txt	2014	Queens	Sound	Condo	Not applicable (occupied rent free or owner occupied)	Not reported	Owner occupied condo	2 bedrooms	4 rooms	100 units or more	  	219862	03	Owned or being bought	Not applicable (owner occupied)	2012 or later
uf_14_occ_web_b.txt	2014	Queens	Sound	Condo	Not applicable (occupied rent free or owner occupied)	Queens	Owner occupied condo	2 bedrooms	4 rooms	100 units or more	  	535743	03	Owned or being bought	Not applicable (owner occupied)	2012 or later
uf_14_occ_web_b.txt	2014	Queens	Sound	Condo	01500	Queens	Stabilized post 1947	1 bedrooms	5 rooms	100 units or more	  	548658	03	N/A (renter)	Pay cash rent	2003-2005
uf_14_occ_web_b.txt	2014	Queens	Sound	No	01400	Queens	Other rental	3 bedrooms	4 rooms	3 units	  	034935	03	N/A (renter)	Pay cash rent	2003-2005
uf_14_occ_web_b.txt	2014	Queens	Sound	No	01900	Not reported	Other rental	4 bedrooms	6 rooms	3 units	  	418519	03	N/A (renter)	Pay cash rent	2006-2008
uf_14_occ_web_b.txt	2014	Queens	Sound	No	01200	Queens	Other rental	2 bedrooms	3 rooms	3 units	  	900354	03	N/A (renter)	Pay cash rent	2009-2011
uf_14_occ_web_b.txt	2014	Queens	Sound	No	Not applicable (occupied rent free or owner occupied)	Queens	Owner occupied conventional	2 bedrooms	5 rooms	2 units without business	  	822563	03	Owned or being bought	Not applicable (owner occupied)	1969 or earlier
uf_14_occ_web_b.txt	2014	Queens	Sound	No	Not applicable (occupied rent free or owner occupied)	Queens	Owner occupied conventional	3 bedrooms	5 rooms	1 unit without business	  	857705	03	Owned or being bought	Not applicable (owner occupied)	2009-2011
uf_14_occ_web_b.txt	2014	Queens	Sound	No	01300	Queens	Other rental	2 bedrooms	4 rooms	2 units without business	  	864863	03	N/A (renter)	Pay cash rent	2003-2005
uf_14_occ_web_b.txt	2014	Queens	Sound	No	Not applicable (occupied rent free or owner occupied)	Not reported	Owner occupied conventional	2 bedrooms	5 rooms	2 units without business	  	289818	03	Owned or being bought	Not applicable (owner occupied)	2003-2005
